parent_id,child_id
5613,13374
5612,13376
5613,13376
5612,13377
5613,13377
7909,13378
7910,13378
7909,13379
7910,13379
7909,13381
7910,13381
7909,13382
7910,13382
7909,13383
7910,13383
7909,13385
7910,13385
7909,13386
7910,13386
7909,13388
7910,13388
7909,13389
7910,13389
7035,13390
7036,13390
5854,13392
5855,13392
5854,13393
5855,13393
5854,13395
5855,13395
5854,13397
5855,13397
9018,13398
9019,13398
9018,13399
9019,13399
9018,13400
9019,13400
9018,13402
9019,13402
9018,13403
9019,13403
9018,13405
9019,13405
9018,13406
9019,13406
9018,13407
9019,13407
9018,13409
9019,13409
5760,13410
5761,13410
5760,13411
5761,13411
5760,13412
5761,13412
5760,13413
5761,13413
6167,13415
6168,13415
6167,13416
6168,13416
6167,13417
6168,13417
6167,13418
6168,13418
6167,13420
6168,13420
5919,13421
5920,13421
5665,13423
5666,13423
5665,13425
5666,13425
5665,13426
5666,13426
5665,13427
5666,13427
5665,13429
5666,13429
8492,13431
8493,13431
8492,13433
8493,13433
6174,13435
6175,13435
6174,13436
6175,13436
6174,13437
6175,13437
6174,13438
6175,13438
7470,13439
7471,13439
4367,13440
4368,13440
4367,13442
4368,13442
4367,13444
4368,13444
4367,13445
4368,13445
5569,13447
5570,13447
5569,13448
5570,13448
5725,13449
5726,13449
5725,13450
5726,13450
5725,13452
5726,13452
5725,13454
5726,13454
5725,13455
5726,13455
5725,13457
5726,13457
8154,13459
8155,13459
8154,13461
8155,13461
8154,13463
8155,13463
8154,13465
8155,13465
5516,13467
5517,13467
5516,13469
5517,13469
5516,13471
5517,13471
5516,13472
5517,13472
4476,13474
4477,13474
4574,13476
4575,13476
4574,13477
4575,13477
4574,13479
4575,13479
4574,13480
4575,13480
4574,13481
4575,13481
4574,13482
4575,13482
4574,13484
4575,13484
4574,13486
4575,13486
5443,13488
5444,13488
5443,13489
5444,13489
5443,13490
5444,13490
5443,13492
5444,13492
5443,13494
5444,13494
5443,13496
5444,13496
5443,13498
5444,13498
8365,13500
8366,13500
8365,13501
8366,13501
8365,13502
8366,13502
8365,13504
8366,13504
8365,13506
8366,13506
8365,13508
8366,13508
8365,13509
8366,13509
5812,13510
5813,13510
5812,13512
5813,13512
5332,13513
5333,13513
5332,13515
5333,13515
7189,13517
7190,13517
7189,13519
7190,13519
7189,13520
7190,13520
7189,13522
7190,13522
7088,13523
7089,13523
7088,13524
7089,13524
7088,13526
7089,13526
8271,13528
8272,13528
8271,13529
8272,13529
8271,13531
8272,13531
8271,13533
8272,13533
5077,13535
5078,13535
8208,13536
8209,13536
8208,13538
8209,13538
8208,13539
8209,13539
8208,13541
8209,13541
8208,13543
8209,13543
8710,13545
8711,13545
6775,13547
6776,13547
6775,13548
6776,13548
6775,13550
6776,13550
6775,13552
6776,13552
5412,13554
5413,13554
5412,13555
5413,13555
5412,13556
5413,13556
5842,13557
5843,13557
5842,13558
5843,13558
5842,13560
5843,13560
4307,13562
4308,13562
4307,13563
4308,13563
4307,13565
4308,13565
4307,13566
4308,13566
5320,13568
5321,13568
8308,13569
8309,13569
8308,13571
8309,13571
8308,13572
8309,13572
5408,13573
5409,13573
5408,13575
5409,13575
5408,13576
5409,13576
5408,13577
5409,13577
5408,13579
5409,13579
7290,13581
7291,13581
7290,13582
7291,13582
4736,13583
4737,13583
4736,13585
4737,13585
4736,13587
4737,13587
4736,13588
4737,13588
8110,13590
8111,13590
8110,13591
8111,13591
8110,13593
8111,13593
8110,13595
8111,13595
7504,13596
7505,13596
7504,13597
7505,13597
8698,13599
8699,13599
8698,13601
8699,13601
8698,13603
8699,13603
4675,13605
4676,13605
4675,13607
4676,13607
4675,13609
4676,13609
4675,13610
4676,13610
4675,13612
4676,13612
7180,13614
7181,13614
7180,13616
7181,13616
7180,13617
7181,13617
7180,13619
7181,13619
6194,13621
6195,13621
6194,13622
6195,13622
6194,13623
6195,13623
6194,13624
6195,13624
6194,13625
6195,13625
6437,13626
6438,13626
6437,13628
6438,13628
6437,13629
6438,13629
6437,13630
6438,13630
6437,13631
6438,13631
4747,13633
4748,13633
4747,13635
4748,13635
4747,13636
4748,13636
4747,13638
4748,13638
4747,13640
4748,13640
7270,13641
7271,13641
7270,13642
7271,13642
4618,13643
4619,13643
4618,13645
4619,13645
4618,13647
4619,13647
5858,13648
5859,13648
6312,13650
6313,13650
6312,13652
6313,13652
6312,13654
6313,13654
6802,13655
6803,13655
6802,13656
6803,13656
6802,13657
6803,13657
6802,13659
6803,13659
5582,13660
5583,13660
5582,13661
5583,13661
5374,13663
5375,13663
4237,13664
4238,13664
4237,13666
4238,13666
4237,13667
4238,13667
4237,13668
4238,13668
4237,13669
4238,13669
4237,13671
4238,13671
4237,13672
4238,13672
4237,13673
4238,13673
4237,13675
4238,13675
6987,13677
6988,13677
6987,13678
6988,13678
6987,13680
6988,13680
6987,13682
6988,13682
6987,13684
6988,13684
5014,13685
5015,13685
5014,13687
5015,13687
5014,13688
5015,13688
5014,13690
5015,13690
5505,13692
5506,13692
4385,13693
4386,13693
4385,13694
4386,13694
4385,13696
4386,13696
4385,13698
4386,13698
4385,13700
4386,13700
4385,13701
4386,13701
6677,13702
6678,13702
6677,13704
6678,13704
5157,13705
5158,13705
5157,13706
5158,13706
6563,13708
6564,13708
6563,13709
6564,13709
6563,13711
6564,13711
6563,13713
6564,13713
6563,13715
6564,13715
8517,13716
8518,13716
8517,13718
8518,13718
8517,13720
8518,13720
8517,13722
8518,13722
8517,13724
8518,13724
7482,13726
7483,13726
7482,13728
7483,13728
7482,13729
7483,13729
7482,13730
7483,13730
7482,13732
7483,13732
5881,13734
5882,13734
5881,13736
5882,13736
5881,13738
5882,13738
5881,13740
5882,13740
5881,13741
5882,13741
8070,13743
8071,13743
8070,13744
8071,13744
5998,13745
5999,13745
5998,13747
5999,13747
5998,13748
5999,13748
7806,13750
7807,13750
7806,13752
7807,13752
7806,13754
7807,13754
4239,13755
4240,13755
4239,13756
4240,13756
4239,13757
4240,13757
4239,13759
4240,13759
4239,13760
4240,13760
4239,13761
4240,13761
4239,13763
4240,13763
4239,13764
4240,13764
4216,13765
4217,13765
4216,13767
4217,13767
4216,13769
4217,13769
4216,13771
4217,13771
4235,13773
4236,13773
4235,13774
4236,13774
5138,13776
5139,13776
5138,13778
5139,13778
5138,13780
5139,13780
5138,13782
5139,13782
6636,13783
6637,13783
6636,13784
6637,13784
6636,13786
6637,13786
6636,13787
6637,13787
6636,13788
6637,13788
6636,13790
6637,13790
6636,13792
6637,13792
6636,13793
6637,13793
6636,13794
6637,13794
8500,13796
8501,13796
8500,13797
8501,13797
4351,13798
4352,13798
4351,13800
4352,13800
4351,13801
4352,13801
4351,13802
4352,13802
4351,13803
4352,13803
7754,13804
7755,13804
7754,13806
7755,13806
7754,13808
7755,13808
7486,13810
7487,13810
7486,13811
7487,13811
5691,13813
5692,13813
5691,13815
5692,13815
5691,13817
5692,13817
5691,13819
5692,13819
4852,13820
4853,13820
4852,13822
4853,13822
4852,13823
4853,13823
4852,13825
4853,13825
4852,13826
4853,13826
4852,13827
4853,13827
4852,13828
4853,13828
4852,13830
4853,13830
8339,13832
8340,13832
8339,13833
8340,13833
8428,13835
8429,13835
8428,13837
8429,13837
8428,13838
8429,13838
5816,13840
5817,13840
5816,13842
5817,13842
5816,13844
5817,13844
5816,13846
5817,13846
5816,13847
5817,13847
8158,13848
8159,13848
8158,13849
8159,13849
8158,13850
8159,13850
7025,13851
7026,13851
7120,13853
7121,13853
7120,13855
7121,13855
7120,13856
7121,13856
7120,13858
7121,13858
7120,13859
7121,13859
6030,13860
6031,13860
6030,13861
6031,13861
6030,13862
6031,13862
6030,13863
6031,13863
6030,13865
6031,13865
4349,13867
4350,13867
4349,13869
4350,13869
4934,13871
4935,13871
4934,13873
4935,13873
4158,13874
4159,13874
5518,13875
5519,13875
5518,13876
5519,13876
5518,13877
5519,13877
8535,13879
8536,13879
8535,13880
8536,13880
8535,13881
8536,13881
8074,13882
8075,13882
8074,13883
8075,13883
8074,13885
8075,13885
8074,13886
8075,13886
6841,13887
6842,13887
6841,13889
6842,13889
6841,13890
6842,13890
6085,13892
6086,13892
6085,13893
6086,13893
6085,13895
6086,13895
5404,13897
5405,13897
5404,13899
5405,13899
5404,13901
5405,13901
5453,13902
5454,13902
5453,13904
5454,13904
4508,13905
4509,13905
4508,13907
4509,13907
4260,13909
4261,13909
4260,13910
4261,13910
4260,13911
4261,13911
4260,13913
4261,13913
6367,13915
6368,13915
6367,13917
6368,13917
6367,13919
6368,13919
5921,13920
5922,13920
5921,13922
5922,13922
5107,13924
5108,13924
5107,13926
5108,13926
4447,13928
4448,13928
4447,13929
4448,13929
4447,13931
4448,13931
4447,13932
4448,13932
7465,13934
7466,13934
7465,13935
7466,13935
7465,13937
7466,13937
7465,13938
7466,13938
7465,13939
7466,13939
5307,13940
5308,13940
5307,13942
5308,13942
8948,13944
8949,13944
8948,13945
8949,13945
8948,13947
8949,13947
8948,13948
8949,13948
8948,13949
8949,13949
8948,13951
8949,13951
8948,13952
8949,13952
8669,13954
8670,13954
8669,13956
8670,13956
8669,13958
8670,13958
8669,13959
8670,13959
8669,13960
8670,13960
8669,13962
8670,13962
4522,13964
4523,13964
4522,13965
4523,13965
4522,13966
4523,13966
8083,13967
8084,13967
8083,13968
8084,13968
8083,13970
8084,13970
5126,13971
5127,13971
5126,13972
5127,13972
5126,13974
5127,13974
5126,13975
5127,13975
5630,13976
5631,13976
5630,13978
5631,13978
5630,13980
5631,13980
5630,13981
5631,13981
5630,13983
5631,13983
6118,13985
6119,13985
6118,13987
6119,13987
6118,13988
6119,13988
7655,13990
7656,13990
7655,13991
7656,13991
7655,13992
7656,13992
7655,13993
7656,13993
7655,13994
7656,13994
7655,13995
7656,13995
7655,13997
7656,13997
7655,13999
7656,13999
7655,14000
7656,14000
8460,14001
8461,14001
8460,14003
8461,14003
8460,14004
8461,14004
8460,14006
8461,14006
8460,14008
8461,14008
8460,14010
8461,14010
8460,14011
8461,14011
8460,14013
8461,14013
8460,14014
8461,14014
7295,14016
7296,14016
7295,14018
7296,14018
7295,14020
7296,14020
4340,14022
4341,14022
4340,14023
4341,14023
4340,14024
4341,14024
4340,14025
4341,14025
4340,14027
4341,14027
6433,14028
6434,14028
6433,14029
6434,14029
7798,14031
7799,14031
7798,14032
7799,14032
7798,14034
7799,14034
7798,14035
7799,14035
7798,14036
7799,14036
7798,14038
7799,14038
7798,14040
7799,14040
8175,14042
8176,14042
8175,14043
8176,14043
8175,14045
8176,14045
8175,14046
8176,14046
8175,14048
8176,14048
8175,14049
8176,14049
5503,14051
5504,14051
5503,14052
5504,14052
5503,14053
5504,14053
5503,14055
5504,14055
5503,14056
5504,14056
7541,14058
7542,14058
7541,14059
7542,14059
7541,14060
7542,14060
7541,14061
7542,14061
4492,14062
4493,14062
4492,14063
4493,14063
4492,14065
4493,14065
4492,14066
4493,14066
4492,14068
4493,14068
4576,14070
4577,14070
4576,14071
4577,14071
4576,14073
4577,14073
8716,14075
8717,14075
8716,14077
8717,14077
8716,14079
8717,14079
8716,14081
8717,14081
8716,14083
8717,14083
8716,14085
8717,14085
8716,14087
8717,14087
8716,14089
8717,14089
8716,14090
8717,14090
4468,14092
4469,14092
4468,14094
4469,14094
4468,14095
4469,14095
4468,14096
4469,14096
4468,14097
4469,14097
4468,14099
4469,14099
7569,14100
7570,14100
7569,14101
7570,14101
7569,14103
7570,14103
7569,14105
7570,14105
7569,14107
7570,14107
7569,14108
7570,14108
7569,14109
7570,14109
4654,14110
4655,14110
4272,14112
4273,14112
5254,14113
5255,14113
5254,14115
5255,14115
5254,14116
5255,14116
5254,14118
5255,14118
8916,14119
8917,14119
8916,14121
8917,14121
8916,14123
8917,14123
8916,14125
8917,14125
8916,14127
8917,14127
8916,14129
8917,14129
7688,14131
7689,14131
7688,14133
7689,14133
7688,14135
7689,14135
7688,14137
7689,14137
7688,14139
7689,14139
7688,14141
7689,14141
9064,14143
9065,14143
9064,14145
9065,14145
9064,14146
9065,14146
9064,14148
9065,14148
9064,14150
9065,14150
8177,14152
8178,14152
8177,14153
8178,14153
8177,14155
8178,14155
4353,14157
4354,14157
4353,14159
4354,14159
4353,14161
4354,14161
4353,14162
4354,14162
6858,14164
6859,14164
6858,14165
6859,14165
6858,14167
6859,14167
6858,14168
6859,14168
5907,14170
5908,14170
5004,14172
5005,14172
5004,14174
5005,14174
5951,14175
5952,14175
5951,14177
5952,14177
5951,14179
5952,14179
7129,14180
7130,14180
7129,14182
7130,14182
7129,14183
7130,14183
7653,14185
7654,14185
7653,14186
7654,14186
7653,14188
7654,14188
7653,14190
7654,14190
7653,14192
7654,14192
7653,14194
7654,14194
7653,14196
7654,14196
7653,14197
7654,14197
7225,14198
7226,14198
7225,14200
7226,14200
4192,14202
4193,14202
4192,14203
4193,14203
4192,14205
4193,14205
4192,14206
4193,14206
6691,14207
6692,14207
6691,14208
6692,14208
6691,14210
6692,14210
6691,14212
6692,14212
6691,14214
6692,14214
9042,14216
9043,14216
9042,14217
9043,14217
9042,14218
9043,14218
9042,14219
9043,14219
9042,14221
9043,14221
9042,14223
9043,14223
5067,14225
5068,14225
5067,14226
5068,14226
5067,14227
5068,14227
4483,14229
4484,14229
4483,14230
4484,14230
4483,14231
4484,14231
4483,14233
4484,14233
4838,14235
4839,14235
4838,14237
4839,14237
4838,14238
4839,14238
4838,14239
4839,14239
4838,14240
4839,14240
4792,14241
4793,14241
4792,14242
4793,14242
7073,14244
7074,14244
7073,14246
7074,14246
7073,14248
7074,14248
7899,14249
7900,14249
8531,14251
8532,14251
8531,14252
8532,14252
7353,14253
7354,14253
7353,14255
7354,14255
8323,14256
8324,14256
8323,14258
8324,14258
8323,14260
8324,14260
8635,14261
8636,14261
8635,14263
8636,14263
8635,14264
8636,14264
4679,14266
4680,14266
4679,14268
4680,14268
4679,14270
4680,14270
4679,14272
4680,14272
8671,14273
8672,14273
8671,14275
8672,14275
8671,14276
8672,14276
8671,14278
8672,14278
8671,14280
8672,14280
6200,14282
6201,14282
6200,14284
6201,14284
6200,14286
6201,14286
6200,14288
6201,14288
6200,14289
6201,14289
6129,14291
6130,14291
6129,14293
6130,14293
6129,14294
6130,14294
7543,14295
7544,14295
7543,14296
7544,14296
7543,14298
7544,14298
7543,14300
7544,14300
7543,14301
7544,14301
7543,14302
7544,14302
8377,14304
8378,14304
8377,14306
8378,14306
8377,14307
8378,14307
8377,14308
8378,14308
8377,14309
8378,14309
8377,14310
8378,14310
8377,14312
8378,14312
5161,14313
5162,14313
5161,14315
5162,14315
6090,14317
6091,14317
6090,14319
6091,14319
6090,14321
6091,14321
7335,14322
7336,14322
7335,14324
7336,14324
7335,14326
7336,14326
7335,14328
7336,14328
7264,14330
7265,14330
7264,14332
7265,14332
7264,14334
7265,14334
7264,14336
7265,14336
6056,14338
6057,14338
6056,14340
6057,14340
6056,14341
6057,14341
6271,14342
6272,14342
6271,14343
6272,14343
6271,14345
6272,14345
6271,14347
6272,14347
6271,14349
6272,14349
8483,14350
8484,14350
8483,14351
8484,14351
8483,14353
8484,14353
8483,14355
8484,14355
6294,14356
6295,14356
6294,14357
6295,14357
6294,14359
6295,14359
6294,14361
6295,14361
6294,14362
6295,14362
6294,14363
6295,14363
6294,14364
6295,14364
6294,14365
6295,14365
6294,14366
6295,14366
6731,14367
6732,14367
6731,14369
6732,14369
6731,14371
6732,14371
6731,14372
6732,14372
5626,14374
5627,14374
7056,14375
7057,14375
7056,14376
7057,14376
7056,14377
7057,14377
7056,14379
7057,14379
8299,14381
8300,14381
8299,14382
8300,14382
8299,14384
8300,14384
8299,14385
8300,14385
8299,14387
8300,14387
7236,14388
7237,14388
7236,14390
7237,14390
7236,14391
7237,14391
7236,14393
7237,14393
7236,14394
7237,14394
7236,14395
7237,14395
7236,14397
7237,14397
4144,14399
4145,14399
4144,14400
4145,14400
4144,14402
4145,14402
4144,14404
4145,14404
4144,14405
4145,14405
8904,14406
8905,14406
8904,14408
8905,14408
8904,14410
8905,14410
5032,14411
5033,14411
5032,14413
5033,14413
5949,14415
5950,14415
5949,14417
5950,14417
4592,14418
4593,14418
4592,14420
4593,14420
4592,14421
4593,14421
7017,14423
7018,14423
7017,14424
7018,14424
7017,14426
7018,14426
5258,14428
5259,14428
5258,14429
5259,14429
5258,14430
5259,14430
5258,14432
5259,14432
5258,14433
5259,14433
5258,14434
5259,14434
7953,14435
7954,14435
7953,14436
7954,14436
7953,14437
7954,14437
7953,14438
7954,14438
7953,14440
7954,14440
5892,14442
5893,14442
5892,14443
5893,14443
5892,14444
5893,14444
5892,14446
5893,14446
6910,14447
6911,14447
6910,14448
6911,14448
6910,14450
6911,14450
6910,14451
6911,14451
4138,14452
4139,14452
4138,14454
4139,14454
4138,14455
4139,14455
7067,14457
7068,14457
7067,14459
7068,14459
7067,14460
7068,14460
5804,14462
5805,14462
5804,14463
5805,14463
5804,14465
5805,14465
7008,14466
7009,14466
7008,14467
7009,14467
5744,14469
5745,14469
5744,14470
5745,14470
5744,14472
5745,14472
5744,14474
5745,14474
5744,14476
5745,14476
5744,14478
5745,14478
7141,14480
7142,14480
7141,14481
7142,14481
7141,14483
7142,14483
7141,14485
7142,14485
7141,14486
7142,14486
7254,14488
7255,14488
7254,14490
7255,14490
7254,14492
7255,14492
7254,14494
7255,14494
7254,14496
7255,14496
7524,14498
7525,14498
8487,14499
8488,14499
8487,14501
8488,14501
8487,14502
8488,14502
8487,14504
8488,14504
8487,14505
8488,14505
7968,14507
7969,14507
7968,14509
7969,14509
7968,14511
7969,14511
7968,14513
7969,14513
7968,14514
7969,14514
7968,14516
7969,14516
7968,14517
7969,14517
7968,14519
7969,14519
8521,14520
8522,14520
8521,14522
8522,14522
8521,14524
8522,14524
8122,14526
8123,14526
8122,14528
8123,14528
8122,14530
8123,14530
8122,14532
8123,14532
8122,14534
8123,14534
8122,14536
8123,14536
8122,14538
8123,14538
8122,14539
8123,14539
5149,14541
5150,14541
5149,14542
5150,14542
5149,14544
5150,14544
5149,14546
5150,14546
5149,14548
5150,14548
5149,14549
5150,14549
5636,14551
5637,14551
5636,14553
5637,14553
5636,14555
5637,14555
5212,14557
5213,14557
5310,14559
5311,14559
5310,14561
5311,14561
5310,14563
5311,14563
5310,14564
5311,14564
5310,14566
5311,14566
5310,14567
5311,14567
5310,14569
5311,14569
5310,14570
5311,14570
6365,14572
6366,14572
6365,14573
6366,14573
6365,14574
6366,14574
6365,14575
6366,14575
6365,14577
6366,14577
8359,14578
8360,14578
8359,14579
8360,14579
8359,14580
8360,14580
8359,14581
8360,14581
8215,14582
8216,14582
8215,14583
8216,14583
7037,14585
7038,14585
7037,14587
7038,14587
7037,14589
7038,14589
7612,14591
7613,14591
7612,14592
7613,14592
6681,14593
6682,14593
6681,14594
6682,14594
6681,14595
6682,14595
6681,14597
6682,14597
6681,14599
6682,14599
6681,14600
6682,14600
6681,14602
6682,14602
6681,14604
6682,14604
7960,14606
7961,14606
7960,14607
7961,14607
7960,14608
7961,14608
4739,14609
4740,14609
4739,14610
4740,14610
4739,14612
4740,14612
4739,14614
4740,14614
4739,14616
4740,14616
4739,14618
4740,14618
4739,14620
4740,14620
5738,14621
5739,14621
5738,14623
5739,14623
5738,14624
5739,14624
5738,14626
5739,14626
7380,14628
7381,14628
7380,14629
7381,14629
8165,14630
8166,14630
8165,14632
8166,14632
8165,14633
8166,14633
8539,14634
8540,14634
8539,14635
8540,14635
8539,14636
8540,14636
8539,14638
8540,14638
6781,14640
6782,14640
6781,14641
6782,14641
4172,14642
4173,14642
4172,14644
4173,14644
7359,14646
7360,14646
7359,14648
7360,14648
7359,14649
7360,14649
7359,14651
7360,14651
7359,14652
7360,14652
7359,14653
7360,14653
4615,14654
4616,14654
4615,14656
4616,14656
4615,14658
4616,14658
8201,14659
8202,14659
8201,14660
8202,14660
8201,14662
8202,14662
4470,14663
4471,14663
4470,14664
4471,14664
4470,14666
4471,14666
4470,14668
4471,14668
4470,14669
4471,14669
4470,14671
4471,14671
4470,14673
4471,14673
5606,14675
5607,14675
5606,14676
5607,14676
5606,14678
5607,14678
5606,14679
5607,14679
6492,14681
6493,14681
6492,14683
6493,14683
6492,14685
6493,14685
6492,14686
6493,14686
7108,14688
7109,14688
7108,14690
7109,14690
7108,14691
7109,14691
7108,14692
7109,14692
7108,14694
7109,14694
6340,14695
6341,14695
6340,14697
6341,14697
5496,14699
5497,14699
5496,14701
5497,14701
4958,14702
4959,14702
4958,14704
4959,14704
5378,14706
5379,14706
5378,14708
5379,14708
6329,14709
6330,14709
6329,14710
6330,14710
6329,14712
6330,14712
7392,14713
7393,14713
7392,14714
7393,14714
5238,14715
5239,14715
5238,14716
5239,14716
4519,14718
4520,14718
4519,14719
4520,14719
4519,14721
4520,14721
4519,14722
4520,14722
4519,14723
4520,14723
5436,14725
5437,14725
5436,14726
5437,14726
5436,14727
5437,14727
8611,14729
8612,14729
8611,14730
8612,14730
8611,14731
8612,14731
8611,14732
8612,14732
8780,14733
8781,14733
8780,14735
8781,14735
6317,14737
6318,14737
6317,14739
6318,14739
6317,14741
6318,14741
6317,14743
6318,14743
6317,14744
6318,14744
4862,14745
4863,14745
7848,14746
7849,14746
7848,14747
7849,14747
7848,14749
7849,14749
7848,14751
7849,14751
7848,14753
7849,14753
8886,14754
8887,14754
8886,14756
8887,14756
8886,14758
8887,14758
4690,14760
4691,14760
4690,14761
4691,14761
4690,14762
4691,14762
4690,14764
4691,14764
5365,14765
5366,14765
5365,14766
5366,14766
5365,14768
5366,14768
4846,14769
4847,14769
4846,14771
4847,14771
8967,14773
8968,14773
8967,14775
8968,14775
8918,14776
8919,14776
8219,14778
8220,14778
8219,14780
8220,14780
8219,14782
8220,14782
8219,14783
8220,14783
8219,14784
8220,14784
8219,14786
8220,14786
6109,14787
6110,14787
6109,14788
6110,14788
5712,14790
5713,14790
5712,14792
5713,14792
5712,14793
5713,14793
5712,14795
5713,14795
5712,14797
5713,14797
6733,14799
6734,14799
6733,14801
6734,14801
6733,14802
6734,14802
6733,14804
6734,14804
6733,14805
6734,14805
9010,14806
9011,14806
9010,14808
9011,14808
6728,14810
6729,14810
6728,14812
6729,14812
7975,14813
7976,14813
7975,14814
7976,14814
7975,14815
7976,14815
7975,14817
7976,14817
7975,14819
7976,14819
7975,14820
7976,14820
7975,14821
7976,14821
7165,14822
7166,14822
7165,14823
7166,14823
7165,14824
7166,14824
7165,14825
7166,14825
7165,14826
7166,14826
7165,14827
7166,14827
7165,14829
7166,14829
9090,14831
9091,14831
9090,14832
9091,14832
9090,14834
9091,14834
9090,14835
9091,14835
9090,14837
9091,14837
7329,14838
7330,14838
7329,14840
7330,14840
7329,14842
7330,14842
8617,14843
8618,14843
8617,14844
8618,14844
8617,14845
8618,14845
8617,14846
8618,14846
8617,14848
8618,14848
8617,14850
8618,14850
8617,14852
8618,14852
5130,14854
5131,14854
5130,14855
5131,14855
5130,14857
5131,14857
6662,14858
6663,14858
6662,14859
6663,14859
6662,14860
6663,14860
6662,14861
6663,14861
6662,14863
6663,14863
6662,14865
6663,14865
6662,14866
6663,14866
6662,14867
6663,14867
6662,14868
6663,14868
7623,14869
7624,14869
7623,14870
7624,14870
7623,14872
7624,14872
7623,14874
7624,14874
7623,14875
7624,14875
5512,14877
5513,14877
5512,14878
5513,14878
5512,14880
5513,14880
5512,14882
5513,14882
8286,14884
8287,14884
8286,14886
8287,14886
8286,14887
8287,14887
5234,14889
5235,14889
5808,14891
5809,14891
5808,14893
5809,14893
5808,14895
5809,14895
8240,14897
8241,14897
8240,14898
8241,14898
8240,14900
8241,14900
6008,14902
6009,14902
6008,14903
6009,14903
6008,14905
6009,14905
6008,14907
6009,14907
4394,14909
4395,14909
4909,14911
4910,14911
4909,14913
4910,14913
4909,14914
4910,14914
4909,14916
4910,14916
4909,14918
4910,14918
4707,14919
4708,14919
4707,14920
4708,14920
5305,14921
5306,14921
5305,14923
5306,14923
5697,14925
5698,14925
5697,14927
5698,14927
5697,14928
5698,14928
6381,14929
6382,14929
7323,14931
7324,14931
7323,14932
7324,14932
7323,14933
7324,14933
9007,14935
9008,14935
9007,14937
9008,14937
9007,14938
9008,14938
9007,14940
9008,14940
4797,14942
4798,14942
4797,14944
4798,14944
4797,14946
4798,14946
4797,14947
4798,14947
4797,14949
4798,14949
4797,14950
4798,14950
4797,14951
4798,14951
7928,14952
7929,14952
7928,14953
7929,14953
7928,14955
7929,14955
7928,14957
7929,14957
7928,14959
7929,14959
7928,14961
7929,14961
7928,14963
7929,14963
5265,14965
5266,14965
5265,14966
5266,14966
5265,14967
5266,14967
5265,14968
5266,14968
5265,14969
5266,14969
5472,14970
5473,14970
5472,14972
5473,14972
5472,14974
5473,14974
5472,14976
5473,14976
5472,14977
5473,14977
5472,14979
5473,14979
6048,14980
6049,14980
6048,14981
6049,14981
6048,14983
6049,14983
6048,14984
6049,14984
6591,14986
6592,14986
6591,14988
6592,14988
6591,14989
6592,14989
6591,14990
6592,14990
5628,14992
5629,14992
5628,14994
5629,14994
5441,14995
5442,14995
5441,14997
5442,14997
5441,14999
5442,14999
5441,15000
5442,15000
5441,15001
5442,15001
5560,15003
5561,15003
5560,15005
5561,15005
6577,15006
6578,15006
6577,15008
6578,15008
6577,15010
6578,15010
6577,15012
6578,15012
6577,15013
6578,15013
8266,15014
8267,15014
8266,15016
8267,15016
8266,15018
8267,15018
7831,15019
7832,15019
8574,15020
8575,15020
8574,15022
8575,15022
8574,15023
8575,15023
8574,15025
8575,15025
8574,15026
8575,15026
5580,15028
5581,15028
5580,15029
5581,15029
5580,15031
5581,15031
5580,15032
5581,15032
4425,15034
4426,15034
4425,15036
4426,15036
4425,15037
4426,15037
4425,15039
4426,15039
4425,15041
4426,15041
4425,15043
4426,15043
4425,15045
4426,15045
8288,15047
8289,15047
8288,15049
8289,15049
8288,15051
8289,15051
8288,15052
8289,15052
6567,15053
6568,15053
6567,15055
6568,15055
6567,15057
6568,15057
6567,15058
6568,15058
6567,15060
6568,15060
8496,15062
8497,15062
8496,15063
8497,15063
8496,15064
8497,15064
7363,15066
7364,15066
7363,15067
7364,15067
7363,15069
7364,15069
4849,15070
4850,15070
4849,15072
4850,15072
8096,15073
8097,15073
8096,15075
8097,15075
8096,15076
8097,15076
4867,15077
4868,15077
4867,15079
4868,15079
7071,15081
7072,15081
7071,15083
7072,15083
7071,15084
7072,15084
7071,15086
7072,15086
7071,15087
7072,15087
4622,15088
4623,15088
4622,15090
4623,15090
4622,15091
4623,15091
4622,15092
4623,15092
8008,15093
8009,15093
8008,15095
8009,15095
8008,15096
8009,15096
8008,15098
8009,15098
8008,15099
8009,15099
8008,15100
8009,15100
5250,15102
5251,15102
5250,15104
5251,15104
5250,15106
5251,15106
4326,15107
4327,15107
4326,15109
4327,15109
4326,15111
4327,15111
4326,15112
4327,15112
4326,15113
4327,15113
4326,15115
4327,15115
4326,15117
4327,15117
4326,15119
4327,15119
4421,15121
4422,15121
4421,15123
4422,15123
4686,15125
4687,15125
4686,15127
4687,15127
4686,15129
4687,15129
4686,15131
4687,15131
5621,15132
5622,15132
5621,15133
5622,15133
5621,15134
5622,15134
5621,15136
5622,15136
5621,15138
5622,15138
5621,15139
5622,15139
5621,15140
5622,15140
8720,15141
8721,15141
8720,15143
8721,15143
5926,15144
5927,15144
5926,15146
5927,15146
5926,15148
5927,15148
5926,15150
5927,15150
5926,15152
5927,15152
8682,15153
8683,15153
8682,15155
8683,15155
8682,15157
8683,15157
8682,15159
8683,15159
5232,15160
5233,15160
5232,15161
5233,15161
5232,15163
5233,15163
5232,15165
5233,15165
5232,15167
5233,15167
4982,15169
4983,15169
4982,15170
4983,15170
4982,15172
4983,15172
4982,15173
4983,15173
8714,15175
8715,15175
